transaction_id,sender_account_id,receiver_account_id,transaction_amount,transaction_timestamp,transaction_type,payment_channel,merchant_category,transaction_status,currency,device_id,session_id,user_id,account_age_days,current_balance,account_type,age,occupation,monthly_income,home_country,kyc_status,device_type,registered_device_match,rooted_device,emulator_detected,app_version,authentication_method,otp_verified,biometric_verified,failed_pin_attempts,session_duration,session_trust_score,sim_binding_verified,average_transaction_amount,previous_transaction_timestamp,transactions_last_1h,transactions_last_24h,international_transaction_history,last_transaction_latitude,last_transaction_longitude,last_transaction_city,hour_of_day,day_of_week,market_volatility_index,recipient_seen_before,recipient_verified,recipient_account_age_days,recipient_country,latitude,longitude,city,country,ip_country,RecipientGNNScore,is_fraud
TXN000000889,ACC0016517,ACC0128866,1604.88,14/08/2025 01:14,P2P,IMPS,Salary,Success,INR,DEV0015148,SES00151485,USR012662,154,29144,Salary,66,Business Owner,115459,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,Password + OTP,TRUE,TRUE,0,265,0.85,TRUE,2723.96,02/12/2025 03:51,5,20,FALSE,26.848736,80.927955,Lucknow,1,Thursday,18.46,0,1,3316,India,26.848736,80.927955,Lucknow,India,India,,0
TXN000001044,ACC0079912,ACC0004861,541.92,13/08/2025 20:47,P2M,UPI,Shopping,Success,INR,DEV0073649,SES00737840,USR061374,2951,63614,Savings,65,Retired,22991,India,Verified,Android,TRUE,TRUE,FALSE,1.1.0,Biometric,TRUE,FALSE,0,95,0.52,TRUE,1469.01,30/12/2025 18:13,3,16,FALSE,12.956123,77.579093,Bengaluru,20,Wednesday,25.32,1,1,2860,India,12.956123,77.579093,Bengaluru,India,India,,0
TXN000001083,ACC0065238,ACC0057954,11576.24,12/08/2025 02:29,Bank Transfer,UPI,Investment,Success,INR,DEV0060057,SES00601263,USR050063,2674,543847,Current,34,Salaried Employee,25224,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,Password + OTP,TRUE,FALSE,0,145,0.59,TRUE,3111.07,22/11/2025 15:16,1,19,FALSE,28.539941,77.378121,Noida,2,Tuesday,19.59,1,1,2608,India,28.539941,77.378121,Noida,India,India,,0
TXN000001318,ACC0038272,ACC0079258,1374.99,15/08/2025 07:21,P2M,UPI,Fuel,Success,INR,DEV0035132,SES00351678,USR029302,2630,34984,Savings,48,Self-employed,23406,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,PIN,TRUE,FALSE,0,77,0.97,TRUE,1933.31,15/08/2025 07:21,5,7,FALSE,19.076933,72.869131,Mumbai,7,Friday,20.62,1,1,53,India,19.076933,72.869131,Mumbai,India,India,,0
TXN000001528,ACC0099502,ACC0085667,1130.63,15/08/2025 21:45,P2P,IMPS,Utilities,Success,INR,DEV0091659,SES00917764,USR076428,1208,9682,Savings,35,Salaried Employee,40929,India,Verified,Android,TRUE,FALSE,FALSE,1.1.0,PIN,TRUE,FALSE,0,784,0.96,TRUE,2597.49,12/09/2025 08:01,2,4,FALSE,26.863255,80.944835,Lucknow,21,Friday,15.97,1,1,1626,India,26.863255,80.944835,Lucknow,India,India,,0
TXN000001583,ACC0100497,ACC0030832,444.24,15/08/2025 17:55,P2P,Credit Card,Healthcare,Success,INR,DEV0092573,SES00926969,USR077187,3559,41638,Savings,45,Government Employee,59015,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,Password,TRUE,TRUE,0,100,0.96,TRUE,2765.88,19/08/2025 07:18,0,5,FALSE,28.532687,77.395028,Noida,17,Friday,25.14,1,1,2178,India,28.532687,77.395028,Noida,India,India,,0
TXN000001713,ACC0117523,ACC0083380,1903.27,15/08/2025 21:58,P2P,Credit Card,Insurance,Success,INR,DEV0108262,SES01083777,USR090266,2679,8595,Business,73,Retired,43527,India,Verified,Android,TRUE,FALSE,FALSE,1.1.0,Password + OTP,TRUE,FALSE,0,298,0.86,TRUE,2956.64,02/09/2025 20:34,3,1,FALSE,18.504161,73.839018,Pune,21,Friday,20.67,1,1,202,India,18.504161,73.839018,Pune,India,India,,0
TXN000001723,ACC0030147,ACC0093648,1108.56,13/08/2025 08:05,P2P,UPI,Fuel,Success,INR,DEV0027733,SES00277626,USR023091,783,99350,Savings,22,Salaried Employee,37606,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,Biometric + OTP,TRUE,TRUE,0,474,0.96,TRUE,1547.63,26/12/2025 02:26,0,18,FALSE,17.403138,78.502468,Hyderabad,8,Wednesday,13.21,1,1,754,India,17.403138,78.502468,Hyderabad,India,India,,0
TXN000001791,ACC0048957,ACC0070772,2013.7,15/08/2025 08:22,P2M,UPI,Utilities,Success,INR,DEV0045023,SES00450520,USR037529,3600,97850,Current,66,Retired,40884,India,Verified,Android,TRUE,FALSE,FALSE,1.1.0,PIN,TRUE,FALSE,0,492,0.91,TRUE,2178.29,19/12/2025 16:17,1,17,FALSE,17.387309,78.494152,Hyderabad,8,Friday,26.74,1,1,1999,India,17.387309,78.494152,Hyderabad,India,India,,0
TXN000001982,ACC0023254,ACC0128811,2007.18,17/08/2025 05:40,P2P,UPI,Entertainment,Success,INR,DEV0021396,SES00213988,USR017844,311,165800,Salary,56,Self-employed,117151,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,Biometric + OTP,TRUE,FALSE,0,350,0.9,TRUE,2046.18,23/12/2025 23:10,1,8,FALSE,23.013574,72.566175,Ahmedabad,5,Sunday,18.15,1,1,2274,India,23.013574,72.566175,Ahmedabad,India,India,,0
TXN000001992,ACC0117428,ACC0092417,2435.85,16/08/2025 03:17,Bank Transfer,UPI,Shopping,Success,INR,DEV0108168,SES01082871,USR090189,2380,13563,Savings,26,Government Employee,106267,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,Password + OTP,TRUE,TRUE,0,138,0.88,TRUE,2660.02,06/11/2025 14:43,3,8,FALSE,23.017981,72.556203,Ahmedabad,3,Saturday,24.13,0,0,662,India,23.017981,72.556203,Ahmedabad,India,India,,0
TXN000001995,ACC0018693,ACC0110399,222.44,17/08/2025 23:58,P2P,Debit Card,Groceries,Success,INR,DEV0017169,SES00171902,USR014334,2724,214706,Business,63,Homemaker,8782,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,PIN,TRUE,TRUE,0,455,0.93,TRUE,1572.3,17/08/2025 23:58,0,2,FALSE,26.864838,80.9422,Lucknow,23,Sunday,13.69,1,0,3238,India,26.864838,80.9422,Lucknow,India,India,,0
TXN000002172,ACC0049680,ACC0099801,10012.97,12/08/2025 14:40,P2P,Debit Card,Salary,Success,INR,DEV0045671,SES00456954,USR038081,1797,116953,Business,62,Retired,20374,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,Biometric + OTP,TRUE,FALSE,0,84,0.87,TRUE,2793.24,19/12/2025 01:40,1,16,FALSE,12.988482,77.601992,Bengaluru,14,Tuesday,21.9,1,1,3123,India,12.988482,77.601992,Bengaluru,India,India,,0
TXN000002218,ACC0013215,ACC0043929,1297.81,14/08/2025 12:37,P2P,Credit Card,Healthcare,Success,INR,DEV0012119,SES00121326,USR010129,2384,37473,Current,41,Self-employed,65197,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,PIN,TRUE,TRUE,0,52,0.85,TRUE,3560.39,24/09/2025 23:48,0,8,FALSE,19.059776,72.889817,Mumbai,12,Thursday,19.47,1,1,623,India,19.059776,72.889817,Mumbai,India,India,,0
TXN000002254,ACC0010989,ACC0042520,2722.41,11/08/2025 02:24,Bank Transfer,UPI,Shopping,Success,INR,DEV0010070,SES00100959,USR008439,281,16397,Current,45,Government Employee,69411,India,Verified,Android,TRUE,TRUE,FALSE,2.0.0,PIN,TRUE,FALSE,2,157,0.65,TRUE,2130.93,15/11/2025 14:31,3,14,FALSE,22.584788,88.345785,Kolkata,2,Monday,17.79,1,1,2732,India,22.584788,88.345785,Kolkata,India,India,,0
TXN000002259,ACC0077129,ACC0016673,721.47,14/08/2025 16:54,P2M,UPI,Groceries,Success,INR,DEV0071055,SES00711875,USR059212,641,7537,Savings,29,Business Owner,76249,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,PIN,TRUE,TRUE,0,75,0.96,TRUE,1653.1,06/09/2025 15:19,1,17,FALSE,13.078376,80.256456,Chennai,16,Thursday,21.56,1,1,3145,India,13.078376,80.256456,Chennai,India,India,,0
TXN000002656,ACC0076566,ACC0052165,1055.77,15/08/2025 23:44,P2M,UPI,Entertainment,Success,INR,DEV0070525,SES00706550,USR058769,849,118130,Current,45,Business Owner,112589,India,Pending,Android,TRUE,FALSE,FALSE,2.0.0,PIN,TRUE,FALSE,0,293,0.95,TRUE,2642.91,12/11/2025 11:25,4,15,FALSE,18.502815,73.865474,Pune,23,Friday,21.76,1,1,726,India,18.502815,73.865474,Pune,India,India,,0
TXN000002720,ACC0094778,ACC0091029,1139.53,11/08/2025 10:20,P2M,UPI,Salary,Success,INR,DEV0087246,SES00873873,USR072776,1228,50770,Salary,23,Self-employed,82481,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,Password + OTP,TRUE,TRUE,0,83,0.95,TRUE,1427.44,16/12/2025 21:10,4,13,FALSE,23.004227,72.562464,Ahmedabad,10,Monday,17.64,1,1,976,India,23.004227,72.562464,Ahmedabad,India,India,,0
TXN000003042,ACC0061722,ACC0074177,520.89,16/08/2025 05:06,P2P,IMPS,Shopping,Success,INR,DEV0056825,SES00568822,USR047369,2063,23273,Salary,73,Homemaker,21244,India,Verified,iPhone,TRUE,FALSE,FALSE,2.0.0,Password,TRUE,FALSE,2,597,0.96,TRUE,1701.32,11/11/2025 01:41,4,14,FALSE,19.067837,72.888011,Mumbai,5,Saturday,20.13,1,1,269,India,19.067837,72.888011,Mumbai,India,India,,0
TXN000003265,ACC0064504,ACC0103887,3706.58,17/08/2025 17:00,P2M,IMPS,Utilities,Success,INR,DEV0059400,SES00594613,USR049511,2231,85293,Current,72,Retired,39715,India,Verified,Web,TRUE,FALSE,FALSE,1.2.0,PIN,TRUE,TRUE,0,22,0.97,TRUE,1618.89,11/11/2025 19:23,4,5,FALSE,22.579892,88.368972,Kolkata,17,Sunday,31.1,0,0,3123,India,22.579892,88.368972,Kolkata,India,India,,0
TXN000003282,ACC0004277,ACC0048973,1372.88,11/08/2025 14:45,P2M,Credit Card,Groceries,Success,INR,DEV0003890,SES00038866,USR003287,106,59974,Current,24,Self-employed,50870,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,Password + OTP,TRUE,TRUE,0,399,0.97,TRUE,2035.03,21/12/2025 23:55,5,11,FALSE,28.618484,77.193115,Delhi,14,Monday,19.33,1,1,37,India,28.618484,77.193115,Delhi,India,India,,0
TXN000003343,ACC0014100,ACC0036129,1453.23,12/08/2025 16:11,P2P,IMPS,Healthcare,Success,INR,DEV0012909,SES00129158,USR010804,577,114327,Current,25,Government Employee,71083,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,Password + OTP,TRUE,FALSE,0,155,0.89,TRUE,1900.24,12/08/2025 16:11,0,16,FALSE,17.379927,78.495235,Hyderabad,16,Tuesday,19.63,1,1,1070,India,17.379927,78.495235,Hyderabad,India,India,,0
TXN000003447,ACC0044494,ACC0038257,2400.54,11/08/2025 22:30,P2M,UPI,Shopping,Success,INR,DEV0040892,SES00409145,USR034091,3429,342930,Business,45,Salaried Employee,25893,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,Biometric,TRUE,TRUE,0,454,0.9,TRUE,1706.05,11/08/2025 22:30,0,16,FALSE,22.576727,88.356158,Kolkata,22,Monday,15.41,1,1,2584,India,22.576727,88.356158,Kolkata,India,India,,0
TXN000003454,ACC0125723,ACC0016514,2215.55,12/08/2025 12:35,P2P,Debit Card,Utilities,Success,INR,DEV0115816,SES01159123,USR096594,1389,18051,Salary,31,Government Employee,74309,India,Verified,iPhone,TRUE,FALSE,FALSE,1.2.0,Biometric,TRUE,FALSE,1,92,0.94,TRUE,1961.55,15/12/2025 10:01,3,6,FALSE,18.514407,73.851979,Pune,12,Tuesday,17.45,1,1,3570,India,18.514407,73.851979,Pune,India,India,,0
TXN000003537,ACC0111830,ACC0032907,2392.15,14/08/2025 22:07,P2M,UPI,Fuel,Success,INR,DEV0103004,SES01031064,USR085883,3636,30845,Current,31,Homemaker,10620,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,Biometric,TRUE,FALSE,0,290,0.96,TRUE,1501.09,14/08/2025 22:07,2,16,FALSE,28.621546,77.219404,Delhi,22,Thursday,18.79,1,1,612,India,28.621546,77.219404,Delhi,India,India,,0
TXN000003585,ACC0007263,ACC0076662,3876.69,15/08/2025 04:07,P2M,UPI,Salary,Success,INR,DEV0006633,SES00066543,USR005585,2363,79603,Current,34,Salaried Employee,84555,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,PIN,TRUE,TRUE,0,169,0.99,TRUE,4053.92,23/10/2025 10:35,1,8,FALSE,18.503342,73.837724,Pune,4,Friday,19.79,1,1,638,India,18.503342,73.837724,Pune,India,India,,0
TXN000003699,ACC0072900,ACC0068542,1824.2,16/08/2025 00:07,P2M,UPI,Restaurant,Success,INR,DEV0067138,SES00672798,USR055968,654,205581,Salary,35,Homemaker,12966,India,Verified,iPhone,TRUE,FALSE,FALSE,1.0.0,PIN,TRUE,FALSE,1,369,0.93,TRUE,3415.64,16/08/2025 00:07,3,4,FALSE,28.601005,77.195531,Delhi,0,Saturday,20.57,1,1,1257,India,28.601005,77.195531,Delhi,India,India,,0
TXN000003758,ACC0004570,ACC0063783,7651.03,17/08/2025 11:22,P2M,UPI,Salary,Success,INR,DEV0004162,SES00041541,USR003507,376,5495,Current,22,Salaried Employee,57821,India,Verified,Android,TRUE,FALSE,FALSE,1.1.0,PIN,TRUE,FALSE,0,572,0.85,TRUE,3062.94,10/11/2025 09:02,4,5,FALSE,28.552963,77.39181,Noida,11,Sunday,27.31,1,1,233,India,28.552963,77.39181,Noida,India,India,,0
TXN000003803,ACC0084155,ACC0124083,384.93,15/08/2025 15:04,P2M,UPI,Fuel,Success,INR,DEV0077503,SES00776415,USR064613,2224,306111,Salary,57,Self-employed,69720,India,Verified,Android,TRUE,FALSE,FALSE,1.1.0,PIN,TRUE,FALSE,0,269,0.85,TRUE,1603.4,05/12/2025 11:51,5,18,TRUE,18.522994,73.844268,Pune,15,Friday,18.02,1,1,1168,India,18.522994,73.844268,Pune,India,India,,0
TXN000003813,ACC0025255,ACC0012206,820.69,16/08/2025 00:44,P2M,NEFT,Rent,Success,INR,DEV0023240,SES00232505,USR019355,3526,299824,Current,69,Business Owner,212724,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,PIN,TRUE,TRUE,1,312,0.86,TRUE,3411.79,25/12/2025 01:11,3,14,FALSE,13.07555,80.267385,Chennai,0,Saturday,13.93,1,1,974,India,13.07555,80.267385,Chennai,India,India,,0
TXN000004092,ACC0122295,ACC0097975,8584.76,17/08/2025 07:32,Bank Transfer,UPI,Shopping,Success,INR,DEV0112639,SES01127305,USR093960,2073,14976,Salary,73,Retired,31091,India,Pending,Android,TRUE,FALSE,FALSE,1.1.0,Biometric + OTP,TRUE,FALSE,2,335,0.98,TRUE,4191.95,16/09/2025 04:40,2,8,FALSE,12.987921,77.607815,Bengaluru,7,Sunday,24.3,1,1,693,India,12.987921,77.607815,Bengaluru,India,India,,0
TXN000004150,ACC0071841,ACC0048405,486.17,11/08/2025 21:40,P2P,UPI,Healthcare,Failed,INR,DEV0066152,SES00662744,USR055144,296,153185,Business,31,Government Employee,40887,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,PIN,TRUE,TRUE,0,127,0.94,TRUE,1083.99,24/10/2025 11:00,5,13,FALSE,18.521374,73.860131,Pune,21,Monday,26.14,1,1,3001,India,18.521374,73.860131,Pune,India,India,,0
TXN000004530,ACC0079781,ACC0121555,5566.47,16/08/2025 10:20,P2M,UPI,Travel,Success,INR,DEV0073515,SES00736535,USR061268,3269,12948,Savings,70,Retired,20387,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,Password + OTP,TRUE,FALSE,0,233,0.89,TRUE,2134.68,20/11/2025 07:55,2,8,FALSE,28.62576,77.228493,Delhi,10,Saturday,19.83,1,1,843,India,28.62576,77.228493,Delhi,India,India,,0
TXN000004666,ACC0015331,ACC0081966,2638.49,12/08/2025 00:28,Bank Transfer,Credit Card,Restaurant,Success,INR,DEV0014048,SES00140412,USR011743,3361,37607,Savings,38,Government Employee,67388,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,Biometric + OTP,TRUE,FALSE,0,121,0.99,TRUE,2596.43,14/12/2025 20:00,1,10,FALSE,17.366653,78.502486,Hyderabad,0,Tuesday,20.85,1,1,1726,India,17.366653,78.502486,Hyderabad,India,India,,0
TXN000004934,ACC0041808,ACC0022690,3629.51,16/08/2025 21:34,P2P,NEFT,Groceries,Success,INR,DEV0038402,SES00384563,USR032032,2264,26966,Savings,49,Self-employed,85109,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,PIN,TRUE,FALSE,0,499,0.88,TRUE,1569.89,28/11/2025 04:58,5,2,FALSE,13.088553,80.25901,Chennai,21,Saturday,23.42,0,1,721,India,13.088553,80.25901,Chennai,India,India,,0
TXN000004981,ACC0120317,ACC0045860,1019.69,15/08/2025 06:08,P2M,NEFT,Education,Success,INR,DEV0110824,SES01109236,USR092421,1012,30564,Salary,40,Self-employed,42755,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,PIN,TRUE,FALSE,2,128,0.88,TRUE,2447.11,30/10/2025 17:00,0,12,FALSE,19.081481,72.879345,Mumbai,6,Friday,24.01,1,1,481,India,19.081481,72.879345,Mumbai,India,India,,0
TXN000005098,ACC0065647,ACC0002571,1209.72,11/08/2025 15:53,P2M,UPI,Shopping,Success,INR,DEV0060424,SES00604970,USR050368,1429,32311,Current,29,Salaried Employee,46653,India,Verified,iPhone,TRUE,FALSE,FALSE,1.0.0,Biometric + OTP,TRUE,TRUE,0,289,0.85,TRUE,2920.13,18/12/2025 17:54,4,12,FALSE,28.531337,77.40986,Noida,15,Monday,22.8,1,1,2685,India,28.531337,77.40986,Noida,India,India,,0
TXN000005153,ACC0059030,ACC0062402,1574.16,11/08/2025 16:04,P2M,Credit Card,Groceries,Success,INR,DEV0054322,SES00544054,USR045288,1100,84845,Business,22,Salaried Employee,52489,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,Password,TRUE,TRUE,0,566,0.93,FALSE,2208.79,29/08/2025 18:05,4,2,FALSE,28.537782,77.38835,Noida,16,Monday,15.65,0,0,227,India,28.537782,77.38835,Noida,India,India,,0
TXN000005263,ACC0049871,ACC0055664,3559.01,15/08/2025 22:43,P2M,Debit Card,Investment,Success,INR,DEV0045852,SES00458765,USR038230,335,54117,Salary,24,Self-employed,79447,India,Verified,iPhone,TRUE,TRUE,FALSE,1.0.0,PIN,TRUE,TRUE,0,140,0.59,TRUE,3718.56,13/09/2025 20:58,5,14,FALSE,13.07589,80.263183,Chennai,22,Friday,16.27,0,1,903,India,13.07589,80.263183,Chennai,India,India,,0
TXN000005275,ACC0096618,ACC0015596,2820.46,17/08/2025 17:14,P2M,Debit Card,Education,Success,INR,DEV0088958,SES00890806,USR074192,2895,13389,Current,34,Salaried Employee,21105,India,Verified,Android,TRUE,FALSE,FALSE,1.1.0,PIN,TRUE,FALSE,3,77,0.95,TRUE,3044.94,10/12/2025 22:57,5,3,FALSE,23.02618,72.558938,Ahmedabad,17,Sunday,14.35,1,1,2068,India,23.02618,72.558938,Ahmedabad,India,India,,0
TXN000005289,ACC0019057,ACC0116474,1081.55,12/08/2025 19:02,P2P,IMPS,Groceries,Success,INR,DEV0017512,SES00175381,USR014615,197,62588,Current,31,Business Owner,58034,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,PIN,TRUE,TRUE,0,180,0.9,TRUE,2447.99,04/12/2025 22:56,0,7,FALSE,19.067643,72.889982,Mumbai,19,Tuesday,22.88,1,1,1119,India,19.067643,72.889982,Mumbai,India,India,,0
TXN000005371,ACC0073970,ACC0062693,188.95,12/08/2025 07:15,P2M,RTGS,Insurance,Success,INR,DEV0068113,SES00682522,USR056782,2355,17606,Savings,40,Business Owner,203418,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,Password + OTP,TRUE,FALSE,0,85,0.87,TRUE,3413.61,04/11/2025 09:18,5,1,FALSE,28.624846,77.220709,Delhi,7,Tuesday,23.28,1,1,258,India,28.624846,77.220709,Delhi,India,India,,0
TXN000005399,ACC0104140,ACC0030549,3031.96,17/08/2025 14:48,P2P,UPI,Utilities,Success,INR,DEV0095897,SES00960251,USR079974,2589,24189,Business,34,Self-employed,66646,India,Verified,Android,TRUE,TRUE,FALSE,1.1.0,Password + OTP,TRUE,FALSE,0,74,0.66,TRUE,2555.8,28/10/2025 23:47,1,16,FALSE,28.543615,77.37403,Noida,14,Sunday,28.58,1,1,2396,India,28.543615,77.37403,Noida,India,India,,0
TXN000005425,ACC0040197,ACC0107092,2482.53,13/08/2025 18:04,P2M,UPI,Groceries,Success,INR,DEV0036902,SES00369293,USR030794,2821,378895,Business,51,Self-employed,28305,India,Verified,iPhone,TRUE,FALSE,FALSE,1.2.0,PIN,TRUE,FALSE,0,239,0.95,TRUE,2500.66,26/08/2025 08:11,3,7,FALSE,22.585223,88.352588,Kolkata,18,Wednesday,19.41,1,1,2844,India,22.585223,88.352588,Kolkata,India,India,,0
TXN000005445,ACC0090650,ACC0099362,198.79,17/08/2025 12:10,P2M,UPI,Groceries,Success,INR,DEV0083476,SES00836230,USR069611,2727,95903,Salary,48,Salaried Employee,50962,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,PIN,TRUE,FALSE,1,194,0.95,TRUE,2473.82,18/11/2025 19:35,4,12,TRUE,26.860793,80.963675,Lucknow,12,Sunday,19.39,0,1,1348,India,26.860793,80.963675,Lucknow,India,India,,0
TXN000005562,ACC0050220,ACC0090659,4120.13,16/08/2025 13:10,P2M,UPI,Investment,Success,INR,DEV0046177,SES00462058,USR038503,1764,73507,Savings,68,Retired,15668,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,PIN,TRUE,TRUE,0,205,0.9,TRUE,3494.56,05/12/2025 16:07,2,17,FALSE,19.0716,72.873965,Mumbai,13,Saturday,19.01,1,1,1689,India,19.0716,72.873965,Mumbai,India,India,,0
